eval_loss,eval_accuracy,eval_micro_f1,eval_macro_f1,eval_weighted_f1,n_dist,opt_object,elapsed_time,done,time_this_iter_s,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,config,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag
0.20216885209083557,95.5,95.5,90.79330980512506,95.40125824765997,0.4770983209526843,95.5,892.9746770858765,True,223.27020955085754,,,1,f6e0e84e,644f0f8f033843d5a9b6d0c026ffbe53,2023-05-25_00-44-35,1684971875,223.27020955085754,8208,gpu-e-11,10.43.6.11,"{'tag': 'pretrained_trail1_n-aug8', 'alpha': 0.05, 'n_aug': 8, 'aug_method': <function influential_minority_aug at 0x2b3353099d90>, 'aug_mode': <function backtranslation at 0x2b3352c31158>, 'prob': 0.7093616718969643, 'model': {'type': 'Bert'}, 'dataset': {'path': 'custom', 'name': 'amazon', 'data_dir': '/home/yfn21/ondemand/data/sys/myjobs/projects/default/4/MPhil_BO/taa/Data', 'data_files': {'train': 'small_amazon_train.csv', 'test': 'small_amazon_test.csv'}, 'text_key': 'text'}, 'abspath': '/home/yfn21/ondemand/data/sys/myjobs/projects/default/4/MPhil_BO', 'aug': [[('influential_minority_aug', 'backtranslation', 0.7093616718969643)]], 'per_device_train_batch_size': 50, 'per_device_eval_batch_size': 128, 'epoch': 10, 'lr': '4e-5', 'max_seq_length': 128, 'sparsity': 2000, 'class_imbalance': 0.85, 'num_classes': 2, 'method': 'taa', 'topN': 3, 'seed': 42, 'trail': 1, 'num_search': 30, 'num_gpus': 4, 'num_cpus': 40, '_version': 1, 'config': ('taa/confs/bert_amazon_example.yaml',), 'until': 5}",223.27020955085754,0,1,0.0044596195220947266,"23_version=1,abspath=home_yfn21_ondemand_data_sys_myjobs_projects_default_4_MPhil_BO,alpha=0.0500,aug=None,aug_method=function_influential_minority_aug_at_0x2b3353099d90,aug_mode=function_backtranslation_at_0x2b3352c31158,class_imbalance=0.8500,config=taa_confs_bert_amazon_example_yaml,data_dir=home_yfn21_ondemand_data_sys_myjobs_projects_default_4_MPhil_BO_taa_Data,test=small_amazon_test_csv,train=small_amazon_train_csv,name=amazon,path=custom,text_key=text,epoch=10,lr=4e-5,max_seq_length=128,method=taa,type=Bert,n_aug=8,num_classes=2,num_cpus=40,num_gpus=4,num_search=30,per_device_eval_batch_size=128,per_device_train_batch_size=50,prob=0.7094,seed=42,sparsity=2000,tag=pretrained_trail1_n-aug8,topN=3,trail=1,until=5","[[('influential_minority_aug', 'backtranslation', 0.7093616718969643)]]"
0.18147166073322296,95.25,95.25,90.352269120914,95.16407489685814,0.4772395076727243,95.25,857.8951511383057,True,214.49021172523499,,,1,1fcd337e,067963f2f43941c68273dbac6f65d0ff,2023-05-24_23-40-33,1684968033,214.49021172523499,16359,gpu-e-11,10.43.6.11,"{'tag': 'pretrained_trail1_n-aug8', 'alpha': 0.05, 'n_aug': 8, 'aug_method': <function influential_aug at 0x2b3353099d08>, 'aug_mode': <function backtranslation at 0x2b3352c31158>, 'prob': 0.18981322860797623, 'model': {'type': 'Bert'}, 'dataset': {'path': 'custom', 'name': 'amazon', 'data_dir': '/home/yfn21/ondemand/data/sys/myjobs/projects/default/4/MPhil_BO/taa/Data', 'data_files': {'train': 'small_amazon_train.csv', 'test': 'small_amazon_test.csv'}, 'text_key': 'text'}, 'abspath': '/home/yfn21/ondemand/data/sys/myjobs/projects/default/4/MPhil_BO', 'aug': [[('influential_aug', 'backtranslation', 0.18981322860797623)]], 'per_device_train_batch_size': 50, 'per_device_eval_batch_size': 128, 'epoch': 10, 'lr': '4e-5', 'max_seq_length': 128, 'sparsity': 2000, 'class_imbalance': 0.85, 'num_classes': 2, 'method': 'taa', 'topN': 3, 'seed': 42, 'trail': 1, 'num_search': 30, 'num_gpus': 4, 'num_cpus': 40, '_version': 1, 'config': ('taa/confs/bert_amazon_example.yaml',), 'until': 5}",214.49021172523499,0,1,0.0046863555908203125,"2_version=1,abspath=home_yfn21_ondemand_data_sys_myjobs_projects_default_4_MPhil_BO,alpha=0.0500,aug=None,aug_method=function_influential_aug_at_0x2b3353099d08,aug_mode=function_backtranslation_at_0x2b3352c31158,class_imbalance=0.8500,config=taa_confs_bert_amazon_example_yaml,data_dir=home_yfn21_ondemand_data_sys_myjobs_projects_default_4_MPhil_BO_taa_Data,test=small_amazon_test_csv,train=small_amazon_train_csv,name=amazon,path=custom,text_key=text,epoch=10,lr=4e-5,max_seq_length=128,method=taa,type=Bert,n_aug=8,num_classes=2,num_cpus=40,num_gpus=4,num_search=30,per_device_eval_batch_size=128,per_device_train_batch_size=50,prob=0.1898,seed=42,sparsity=2000,tag=pretrained_trail1_n-aug8,topN=3,trail=1,until=5","[[('influential_aug', 'backtranslation', 0.18981322860797623)]]"
0.20983098447322845,95.25,95.25,89.90958456697513,95.04812862624304,0.4807367962907336,95.25,992.5106678009033,True,248.15585207939148,,,1,88420f60,2e6bcc994aae49db8df50e5d35a18cba,2023-05-25_00-06-06,1684969566,248.15585207939148,25673,gpu-e-11,10.43.6.11,"{'tag': 'pretrained_trail1_n-aug8', 'alpha': 0.05, 'n_aug': 8, 'aug_method': <function random_aug at 0x2b3353099c80>, 'aug_mode': <function backtranslation at 0x2b3352c31158>, 'prob': 0.9450682911893717, 'model': {'type': 'Bert'}, 'dataset': {'path': 'custom', 'name': 'amazon', 'data_dir': '/home/yfn21/ondemand/data/sys/myjobs/projects/default/4/MPhil_BO/taa/Data', 'data_files': {'train': 'small_amazon_train.csv', 'test': 'small_amazon_test.csv'}, 'text_key': 'text'}, 'abspath': '/home/yfn21/ondemand/data/sys/myjobs/projects/default/4/MPhil_BO', 'aug': [[('random_aug', 'backtranslation', 0.9450682911893717)]], 'per_device_train_batch_size': 50, 'per_device_eval_batch_size': 128, 'epoch': 10, 'lr': '4e-5', 'max_seq_length': 128, 'sparsity': 2000, 'class_imbalance': 0.85, 'num_classes': 2, 'method': 'taa', 'topN': 3, 'seed': 42, 'trail': 1, 'num_search': 30, 'num_gpus': 4, 'num_cpus': 40, '_version': 1, 'config': ('taa/confs/bert_amazon_example.yaml',), 'until': 5}",248.15585207939148,0,1,0.004513263702392578,"11_version=1,abspath=home_yfn21_ondemand_data_sys_myjobs_projects_default_4_MPhil_BO,alpha=0.0500,aug=None,aug_method=function_random_aug_at_0x2b3353099c80,aug_mode=function_backtranslation_at_0x2b3352c31158,class_imbalance=0.8500,config=taa_confs_bert_amazon_example_yaml,data_dir=home_yfn21_ondemand_data_sys_myjobs_projects_default_4_MPhil_BO_taa_Data,test=small_amazon_test_csv,train=small_amazon_train_csv,name=amazon,path=custom,text_key=text,epoch=10,lr=4e-5,max_seq_length=128,method=taa,type=Bert,n_aug=8,num_classes=2,num_cpus=40,num_gpus=4,num_search=30,per_device_eval_batch_size=128,per_device_train_batch_size=50,prob=0.9451,seed=42,sparsity=2000,tag=pretrained_trail1_n-aug8,topN=3,trail=1,until=5","[[('random_aug', 'backtranslation', 0.9450682911893717)]]"
0.1914701759815216,95.25,95.25,89.75064395625142,95.0060012676835,0.4772395076727243,95.25,830.8133010864258,True,207.73031210899353,,,1,137ab6c7,22a13e41676b40a38dfbaeeffb1a1054,2023-05-25_00-48-25,1684972105,207.73031210899353,9856,gpu-e-11,10.43.6.11,"{'tag': 'pretrained_trail1_n-aug8', 'alpha': 0.05, 'n_aug': 8, 'aug_method': <function influential_aug at 0x2b3353099d08>, 'aug_mode': <function backtranslation at 0x2b3352c31158>, 'prob': 0.35365585597472127, 'model': {'type': 'Bert'}, 'dataset': {'path': 'custom', 'name': 'amazon', 'data_dir': '/home/yfn21/ondemand/data/sys/myjobs/projects/default/4/MPhil_BO/taa/Data', 'data_files': {'train': 'small_amazon_train.csv', 'test': 'small_amazon_test.csv'}, 'text_key': 'text'}, 'abspath': '/home/yfn21/ondemand/data/sys/myjobs/projects/default/4/MPhil_BO', 'aug': [[('influential_aug', 'backtranslation', 0.35365585597472127)]], 'per_device_train_batch_size': 50, 'per_device_eval_batch_size': 128, 'epoch': 10, 'lr': '4e-5', 'max_seq_length': 128, 'sparsity': 2000, 'class_imbalance': 0.85, 'num_classes': 2, 'method': 'taa', 'topN': 3, 'seed': 42, 'trail': 1, 'num_search': 30, 'num_gpus': 4, 'num_cpus': 40, '_version': 1, 'config': ('taa/confs/bert_amazon_example.yaml',), 'until': 5}",207.73031210899353,0,1,0.004834651947021484,"24_version=1,abspath=home_yfn21_ondemand_data_sys_myjobs_projects_default_4_MPhil_BO,alpha=0.0500,aug=None,aug_method=function_influential_aug_at_0x2b3353099d08,aug_mode=function_backtranslation_at_0x2b3352c31158,class_imbalance=0.8500,config=taa_confs_bert_amazon_example_yaml,data_dir=home_yfn21_ondemand_data_sys_myjobs_projects_default_4_MPhil_BO_taa_Data,test=small_amazon_test_csv,train=small_amazon_train_csv,name=amazon,path=custom,text_key=text,epoch=10,lr=4e-5,max_seq_length=128,method=taa,type=Bert,n_aug=8,num_classes=2,num_cpus=40,num_gpus=4,num_search=30,per_device_eval_batch_size=128,per_device_train_batch_size=50,prob=0.3537,seed=42,sparsity=2000,tag=pretrained_trail1_n-aug8,topN=3,trail=1,until=5","[[('influential_aug', 'backtranslation', 0.35365585597472127)]]"
0.18043668568134308,95.0,95.0,90.19607843137256,95.0,0.4772395076727243,95.0,836.034291267395,True,209.03768515586853,,,1,b4bc1527,200ef6ac3cc14bd59f68ab0db4a6c650,2023-05-25_00-40-15,1684971615,209.03768515586853,6875,gpu-e-11,10.43.6.11,"{'tag': 'pretrained_trail1_n-aug8', 'alpha': 0.05, 'n_aug': 8, 'aug_method': <function forget_majority at 0x2b3353099f28>, 'aug_mode': <function backtranslation at 0x2b3352c31158>, 'prob': 0.26811296972704546, 'model': {'type': 'Bert'}, 'dataset': {'path': 'custom', 'name': 'amazon', 'data_dir': '/home/yfn21/ondemand/data/sys/myjobs/projects/default/4/MPhil_BO/taa/Data', 'data_files': {'train': 'small_amazon_train.csv', 'test': 'small_amazon_test.csv'}, 'text_key': 'text'}, 'abspath': '/home/yfn21/ondemand/data/sys/myjobs/projects/default/4/MPhil_BO', 'aug': [[('forget_majority', 'backtranslation', 0.26811296972704546)]], 'per_device_train_batch_size': 50, 'per_device_eval_batch_size': 128, 'epoch': 10, 'lr': '4e-5', 'max_seq_length': 128, 'sparsity': 2000, 'class_imbalance': 0.85, 'num_classes': 2, 'method': 'taa', 'topN': 3, 'seed': 42, 'trail': 1, 'num_search': 30, 'num_gpus': 4, 'num_cpus': 40, '_version': 1, 'config': ('taa/confs/bert_amazon_example.yaml',), 'until': 5}",209.03768515586853,0,1,0.004574298858642578,"22_version=1,abspath=home_yfn21_ondemand_data_sys_myjobs_projects_default_4_MPhil_BO,alpha=0.0500,aug=None,aug_method=function_forget_majority_at_0x2b3353099f28,aug_mode=function_backtranslation_at_0x2b3352c31158,class_imbalance=0.8500,config=taa_confs_bert_amazon_example_yaml,data_dir=home_yfn21_ondemand_data_sys_myjobs_projects_default_4_MPhil_BO_taa_Data,test=small_amazon_test_csv,train=small_amazon_train_csv,name=amazon,path=custom,text_key=text,epoch=10,lr=4e-5,max_seq_length=128,method=taa,type=Bert,n_aug=8,num_classes=2,num_cpus=40,num_gpus=4,num_search=30,per_device_eval_batch_size=128,per_device_train_batch_size=50,prob=0.2681,seed=42,sparsity=2000,tag=pretrained_trail1_n-aug8,topN=3,trail=1,until=5","[[('forget_majority', 'backtranslation', 0.26811296972704546)]]"
0.177549347281456,94.75,94.75,88.48920863309353,94.43165467625899,0.4768355885501161,94.75,631.8479061126709,True,157.98913955688477,,,1,e5e844f8,e0e1172aa42d455bae12782a0b12cd46,2023-05-25_00-59-23,1684972763,157.98913955688477,14312,gpu-e-11,10.43.6.11,"{'tag': 'pretrained_trail1_n-aug8', 'alpha': 0.05, 'n_aug': 8, 'aug_method': <function influential_minority_aug at 0x2b3353099d90>, 'aug_mode': <function backtranslation at 0x2b3352c31158>, 'prob': 0.7916267371145412, 'model': {'type': 'Bert'}, 'dataset': {'path': 'custom', 'name': 'amazon', 'data_dir': '/home/yfn21/ondemand/data/sys/myjobs/projects/default/4/MPhil_BO/taa/Data', 'data_files': {'train': 'small_amazon_train.csv', 'test': 'small_amazon_test.csv'}, 'text_key': 'text'}, 'abspath': '/home/yfn21/ondemand/data/sys/myjobs/projects/default/4/MPhil_BO', 'aug': [[('influential_minority_aug', 'backtranslation', 0.7916267371145412)]], 'per_device_train_batch_size': 50, 'per_device_eval_batch_size': 128, 'epoch': 10, 'lr': '4e-5', 'max_seq_length': 128, 'sparsity': 2000, 'class_imbalance': 0.85, 'num_classes': 2, 'method': 'taa', 'topN': 3, 'seed': 42, 'trail': 1, 'num_search': 30, 'num_gpus': 4, 'num_cpus': 40, '_version': 1, 'config': ('taa/confs/bert_amazon_example.yaml',), 'until': 5}",157.98913955688477,0,1,0.004494905471801758,"27_version=1,abspath=home_yfn21_ondemand_data_sys_myjobs_projects_default_4_MPhil_BO,alpha=0.0500,aug=None,aug_method=function_influential_minority_aug_at_0x2b3353099d90,aug_mode=function_backtranslation_at_0x2b3352c31158,class_imbalance=0.8500,config=taa_confs_bert_amazon_example_yaml,data_dir=home_yfn21_ondemand_data_sys_myjobs_projects_default_4_MPhil_BO_taa_Data,test=small_amazon_test_csv,train=small_amazon_train_csv,name=amazon,path=custom,text_key=text,epoch=10,lr=4e-5,max_seq_length=128,method=taa,type=Bert,n_aug=8,num_classes=2,num_cpus=40,num_gpus=4,num_search=30,per_device_eval_batch_size=128,per_device_train_batch_size=50,prob=0.7916,seed=42,sparsity=2000,tag=pretrained_trail1_n-aug8,topN=3,trail=1,until=5","[[('influential_minority_aug', 'backtranslation', 0.7916267371145412)]]"
0.22010564804077148,94.75,94.75,88.48920863309353,94.43165467625899,0.4772395076727243,94.75,750.0078325271606,True,187.53030586242676,,,1,98ff8dcc,4987167572624af09ba7e93f3a0b2f7a,2023-05-25_01-02-54,1684972974,187.53030586242676,15816,gpu-e-11,10.43.6.11,"{'tag': 'pretrained_trail1_n-aug8', 'alpha': 0.05, 'n_aug': 8, 'aug_method': <function forget_majority at 0x2b3353099f28>, 'aug_mode': <function backtranslation at 0x2b3352c31158>, 'prob': 0.01539124674975606, 'model': {'type': 'Bert'}, 'dataset': {'path': 'custom', 'name': 'amazon', 'data_dir': '/home/yfn21/ondemand/data/sys/myjobs/projects/default/4/MPhil_BO/taa/Data', 'data_files': {'train': 'small_amazon_train.csv', 'test': 'small_amazon_test.csv'}, 'text_key': 'text'}, 'abspath': '/home/yfn21/ondemand/data/sys/myjobs/projects/default/4/MPhil_BO', 'aug': [[('forget_majority', 'backtranslation', 0.01539124674975606)]], 'per_device_train_batch_size': 50, 'per_device_eval_batch_size': 128, 'epoch': 10, 'lr': '4e-5', 'max_seq_length': 128, 'sparsity': 2000, 'class_imbalance': 0.85, 'num_classes': 2, 'method': 'taa', 'topN': 3, 'seed': 42, 'trail': 1, 'num_search': 30, 'num_gpus': 4, 'num_cpus': 40, '_version': 1, 'config': ('taa/confs/bert_amazon_example.yaml',), 'until': 5}",187.53030586242676,0,1,0.004729032516479492,"28_version=1,abspath=home_yfn21_ondemand_data_sys_myjobs_projects_default_4_MPhil_BO,alpha=0.0500,aug=None,aug_method=function_forget_majority_at_0x2b3353099f28,aug_mode=function_backtranslation_at_0x2b3352c31158,class_imbalance=0.8500,config=taa_confs_bert_amazon_example_yaml,data_dir=home_yfn21_ondemand_data_sys_myjobs_projects_default_4_MPhil_BO_taa_Data,test=small_amazon_test_csv,train=small_amazon_train_csv,name=amazon,path=custom,text_key=text,epoch=10,lr=4e-5,max_seq_length=128,method=taa,type=Bert,n_aug=8,num_classes=2,num_cpus=40,num_gpus=4,num_search=30,per_device_eval_batch_size=128,per_device_train_batch_size=50,prob=0.0154,seed=42,sparsity=2000,tag=pretrained_trail1_n-aug8,topN=3,trail=1,until=5","[[('forget_majority', 'backtranslation', 0.01539124674975606)]]"
0.15642467141151428,94.75,94.75,89.77592229700946,94.76782823549459,0.4772395076727243,94.75,752.352014541626,True,188.1152822971344,,,1,b8be01f5,59e47215d9194177a9aa7c281989a613,2023-05-25_01-06-25,1684973185,188.1152822971344,17245,gpu-e-11,10.43.6.11,"{'tag': 'pretrained_trail1_n-aug8', 'alpha': 0.05, 'n_aug': 8, 'aug_method': <function full at 0x2b3341c6b598>, 'aug_mode': <function backtranslation at 0x2b3352c31158>, 'prob': 0.46725465469124705, 'model': {'type': 'Bert'}, 'dataset': {'path': 'custom', 'name': 'amazon', 'data_dir': '/home/yfn21/ondemand/data/sys/myjobs/projects/default/4/MPhil_BO/taa/Data', 'data_files': {'train': 'small_amazon_train.csv', 'test': 'small_amazon_test.csv'}, 'text_key': 'text'}, 'abspath': '/home/yfn21/ondemand/data/sys/myjobs/projects/default/4/MPhil_BO', 'aug': [[('full', 'backtranslation', 0.46725465469124705)]], 'per_device_train_batch_size': 50, 'per_device_eval_batch_size': 128, 'epoch': 10, 'lr': '4e-5', 'max_seq_length': 128, 'sparsity': 2000, 'class_imbalance': 0.85, 'num_classes': 2, 'method': 'taa', 'topN': 3, 'seed': 42, 'trail': 1, 'num_search': 30, 'num_gpus': 4, 'num_cpus': 40, '_version': 1, 'config': ('taa/confs/bert_amazon_example.yaml',), 'until': 5}",188.1152822971344,0,1,0.004427909851074219,"29_version=1,abspath=home_yfn21_ondemand_data_sys_myjobs_projects_default_4_MPhil_BO,alpha=0.0500,aug=None,aug_method=function_full_at_0x2b3341c6b598,aug_mode=function_backtranslation_at_0x2b3352c31158,class_imbalance=0.8500,config=taa_confs_bert_amazon_example_yaml,data_dir=home_yfn21_ondemand_data_sys_myjobs_projects_default_4_MPhil_BO_taa_Data,test=small_amazon_test_csv,train=small_amazon_train_csv,name=amazon,path=custom,text_key=text,epoch=10,lr=4e-5,max_seq_length=128,method=taa,type=Bert,n_aug=8,num_classes=2,num_cpus=40,num_gpus=4,num_search=30,per_device_eval_batch_size=128,per_device_train_batch_size=50,prob=0.4673,seed=42,sparsity=2000,tag=pretrained_trail1_n-aug8,topN=3,trail=1,until=5","[[('full', 'backtranslation', 0.46725465469124705)]]"
0.14993390440940857,94.5,94.5,88.90905424480742,94.42125428513813,0.47775032999711187,94.5,829.8565101623535,True,207.49081707000732,,,1,b47bbebd,406cbd5f38684458b83fbad4bc67a268,2023-05-25_00-31-11,1684971071,207.49081707000732,3496,gpu-e-11,10.43.6.11,"{'tag': 'pretrained_trail1_n-aug8', 'alpha': 0.05, 'n_aug': 8, 'aug_method': <function random_forget at 0x2b3353099e18>, 'aug_mode': <function eda at 0x2b3352c311e0>, 'prob': 0.8858769422624321, 'model': {'type': 'Bert'}, 'dataset': {'path': 'custom', 'name': 'amazon', 'data_dir': '/home/yfn21/ondemand/data/sys/myjobs/projects/default/4/MPhil_BO/taa/Data', 'data_files': {'train': 'small_amazon_train.csv', 'test': 'small_amazon_test.csv'}, 'text_key': 'text'}, 'abspath': '/home/yfn21/ondemand/data/sys/myjobs/projects/default/4/MPhil_BO', 'aug': [[('random_forget', 'eda', 0.8858769422624321)]], 'per_device_train_batch_size': 50, 'per_device_eval_batch_size': 128, 'epoch': 10, 'lr': '4e-5', 'max_seq_length': 128, 'sparsity': 2000, 'class_imbalance': 0.85, 'num_classes': 2, 'method': 'taa', 'topN': 3, 'seed': 42, 'trail': 1, 'num_search': 30, 'num_gpus': 4, 'num_cpus': 40, '_version': 1, 'config': ('taa/confs/bert_amazon_example.yaml',), 'until': 5}",207.49081707000732,0,1,0.004415988922119141,"19_version=1,abspath=home_yfn21_ondemand_data_sys_myjobs_projects_default_4_MPhil_BO,alpha=0.0500,aug=None,aug_method=function_random_forget_at_0x2b3353099e18,aug_mode=function_eda_at_0x2b3352c311e0,class_imbalance=0.8500,config=taa_confs_bert_amazon_example_yaml,data_dir=home_yfn21_ondemand_data_sys_myjobs_projects_default_4_MPhil_BO_taa_Data,test=small_amazon_test_csv,train=small_amazon_train_csv,name=amazon,path=custom,text_key=text,epoch=10,lr=4e-5,max_seq_length=128,method=taa,type=Bert,n_aug=8,num_classes=2,num_cpus=40,num_gpus=4,num_search=30,per_device_eval_batch_size=128,per_device_train_batch_size=50,prob=0.8859,seed=42,sparsity=2000,tag=pretrained_trail1_n-aug8,topN=3,trail=1,until=5","[[('random_forget', 'eda', 0.8858769422624321)]]"
0.19944754242897034,94.25,94.25,87.97055400828985,94.05444631859726,0.47809321831439816,94.25,717.2313718795776,True,179.33107829093933,,,1,9fec8856,77d65a886b254890b103e716965f6b32,2023-05-24_23-52-59,1684968779,179.33107829093933,21180,gpu-e-11,10.43.6.11,"{'tag': 'pretrained_trail1_n-aug8', 'alpha': 0.05, 'n_aug': 8, 'aug_method': <function random_forget_majority at 0x2b3353099ea0>, 'aug_mode': <function eda at 0x2b3352c311e0>, 'prob': 0.6249499566257912, 'model': {'type': 'Bert'}, 'dataset': {'path': 'custom', 'name': 'amazon', 'data_dir': '/home/yfn21/ondemand/data/sys/myjobs/projects/default/4/MPhil_BO/taa/Data', 'data_files': {'train': 'small_amazon_train.csv', 'test': 'small_amazon_test.csv'}, 'text_key': 'text'}, 'abspath': '/home/yfn21/ondemand/data/sys/myjobs/projects/default/4/MPhil_BO', 'aug': [[('random_forget_majority', 'eda', 0.6249499566257912)]], 'per_device_train_batch_size': 50, 'per_device_eval_batch_size': 128, 'epoch': 10, 'lr': '4e-5', 'max_seq_length': 128, 'sparsity': 2000, 'class_imbalance': 0.85, 'num_classes': 2, 'method': 'taa', 'topN': 3, 'seed': 42, 'trail': 1, 'num_search': 30, 'num_gpus': 4, 'num_cpus': 40, '_version': 1, 'config': ('taa/confs/bert_amazon_example.yaml',), 'until': 5}",179.33107829093933,0,1,0.005330085754394531,"7_version=1,abspath=home_yfn21_ondemand_data_sys_myjobs_projects_default_4_MPhil_BO,alpha=0.0500,aug=None,aug_method=function_random_forget_majority_at_0x2b3353099ea0,aug_mode=function_eda_at_0x2b3352c311e0,class_imbalance=0.8500,config=taa_confs_bert_amazon_example_yaml,data_dir=home_yfn21_ondemand_data_sys_myjobs_projects_default_4_MPhil_BO_taa_Data,test=small_amazon_test_csv,train=small_amazon_train_csv,name=amazon,path=custom,text_key=text,epoch=10,lr=4e-5,max_seq_length=128,method=taa,type=Bert,n_aug=8,num_classes=2,num_cpus=40,num_gpus=4,num_search=30,per_device_eval_batch_size=128,per_device_train_batch_size=50,prob=0.6249,seed=42,sparsity=2000,tag=pretrained_trail1_n-aug8,topN=3,trail=1,until=5","[[('random_forget_majority', 'eda', 0.6249499566257912)]]"
0.17879827320575714,94.25,94.25,88.48719200110122,94.18891016255583,0.4772395076727243,94.25,802.6579036712646,True,200.6835446357727,,,1,454e87dd,ba69c86828624d7495e0cdcc5e4720ef,2023-05-25_00-17-47,1684970267,200.6835446357727,31011,gpu-e-11,10.43.6.11,"{'tag': 'pretrained_trail1_n-aug8', 'alpha': 0.05, 'n_aug': 8, 'aug_method': <function influential_majority_forget at 0x2b3352c31048>, 'aug_mode': <function backtranslation at 0x2b3352c31158>, 'prob': 0.12510529339641696, 'model': {'type': 'Bert'}, 'dataset': {'path': 'custom', 'name': 'amazon', 'data_dir': '/home/yfn21/ondemand/data/sys/myjobs/projects/default/4/MPhil_BO/taa/Data', 'data_files': {'train': 'small_amazon_train.csv', 'test': 'small_amazon_test.csv'}, 'text_key': 'text'}, 'abspath': '/home/yfn21/ondemand/data/sys/myjobs/projects/default/4/MPhil_BO', 'aug': [[('influential_majority_forget', 'backtranslation', 0.12510529339641696)]], 'per_device_train_batch_size': 50, 'per_device_eval_batch_size': 128, 'epoch': 10, 'lr': '4e-5', 'max_seq_length': 128, 'sparsity': 2000, 'class_imbalance': 0.85, 'num_classes': 2, 'method': 'taa', 'topN': 3, 'seed': 42, 'trail': 1, 'num_search': 30, 'num_gpus': 4, 'num_cpus': 40, '_version': 1, 'config': ('taa/confs/bert_amazon_example.yaml',), 'until': 5}",200.6835446357727,0,1,0.004175662994384766,"14_version=1,abspath=home_yfn21_ondemand_data_sys_myjobs_projects_default_4_MPhil_BO,alpha=0.0500,aug=None,aug_method=function_influential_majority_forget_at_0x2b3352c31048,aug_mode=function_backtranslation_at_0x2b3352c31158,class_imbalance=0.8500,config=taa_confs_bert_amazon_example_yaml,data_dir=home_yfn21_ondemand_data_sys_myjobs_projects_default_4_MPhil_BO_taa_Data,test=small_amazon_test_csv,train=small_amazon_train_csv,name=amazon,path=custom,text_key=text,epoch=10,lr=4e-5,max_seq_length=128,method=taa,type=Bert,n_aug=8,num_classes=2,num_cpus=40,num_gpus=4,num_search=30,per_device_eval_batch_size=128,per_device_train_batch_size=50,prob=0.1251,seed=42,sparsity=2000,tag=pretrained_trail1_n-aug8,topN=3,trail=1,until=5","[[('influential_majority_forget', 'backtranslation', 0.12510529339641696)]]"
