0.37935471534729,52.21119659614152,86.31256384065374,"('random_forget_majority', 'eda', 0.16188034292447007)",0.3705658912658691,52.02744089182899,86.92543411644536,"('random_aug', 'eda', 0.3711619333479137)",0.3885535597801208,49.99607103567499,86.72114402451481,"('random_forget', 'eda', 0.01434118456555411)",0.3928292989730835,47.0929074988318,86.414708886619,"('random_aug', 'backtranslation', 0.7705397282362307)",0.3988617360591888,46.47348277747403,86.82328907048009,"('influential_majority_forget', 'backtranslation', 0.5197989380607292)",5000,0.85.,wiki
0.2021688520908355,90.79330980512506,95.5,"('influential_minority_aug', 'backtranslation', 0.7093616718969643)",0.1814716607332229,90.352269120914,95.25,"('influential_aug', 'backtranslation', 0.18981322860797623)",0.180436685681343,90.19607843137256,95.0,"('forget_majority', 'backtranslation', 0.26811296972704546)",0.2098309844732284,89.90958456697513,95.25,"('random_aug', 'backtranslation', 0.9450682911893717)",0.1564246714115142,89.77592229700946,94.75,"('full', 'backtranslation', 0.46725465469124705)",2000,0.85.,amazon
0.2450313866138458,93.54322166896324,94.28950863213812,"('influential_aug', 'backtranslation', 0.9213195108764419)",0.358332097530365,92.9974446475069,93.89110225763612,"('influential_aug', 'backtranslation', 0.6523672819813956)",0.2074697017669677,92.95691681277152,93.75830013280212,"('influential_aug', 'backtranslation', 0.8395936913458057)",0.2994883954524994,92.8057276092476,93.75830013280212,"('random_aug', 'backtranslation', 0.8997316782321854)",0.2445470541715622,92.70878721859114,93.62549800796812,"('influential_majority_forget', 'eda', 0.46859469603054194)",5000,0.75.,amazon
1.04850971698761,62.85686949866054,64.13373860182371,"('full', 'eda', 0.5243102474375423)",0.634857177734375,62.407220701906,63.82978723404256,"('random_aug', 'eda', 0.27246520005391217)",0.665564239025116,62.21039361255077,62.61398176291794,"('full', 'eda', 0.4133115246695238)",0.8221874833106995,62.05305651672434,62.61398176291794,"('random_aug', 'eda', 0.7495918146673469)",0.8920824527740479,61.80088165607862,62.61398176291794,"('full_minority', 'eda', 0.28326218523850144)",2000,0.50.,wiki
0.6660701036453247,68.28644501278774,69.0,"('random_aug', 'eda', 0.30103487597849543)",0.6384768486022949,65.65656565656566,66.0,"('influential_aug', 'backtranslation', 0.023031169375588578)",1.11938738822937,64.91228070175438,65.0,"('influential_aug', 'eda', 0.819697903552192)",0.669198751449585,63.9423076923077,64.0,"('influential_minority_aug', 'eda', 0.2560423773665619)",0.6599884629249573,63.86993175431554,64.0,"('random_aug', 'backtranslation', 0.21390687490503127)",500,0.50.,wiki
0.5621984601020813,45.94594594594594,85.0,"('random_forget_majority', 'backtranslation', 0.3481906122550982)",0.6140672564506531,45.94594594594594,85.0,"('random_forget', 'backtranslation', 0.05798652498946599)",0.5403294563293457,45.94594594594594,85.0,"('random_aug', 'backtranslation', 0.12222668112216498)",0.4205010235309601,45.94594594594594,85.0,"('full_minority', 'backtranslation', 0.40520365004587955)",0.4635729491710663,45.94594594594594,85.0,"('full', 'backtranslation', 0.018208922481305307)",500,0.85.,amazon
0.2881726622581482,92.999299929993,93.0,"('influential_aug', 'backtranslation', 0.7452728892751269)",0.2439019829034805,92.9936943248924,93.0,"('influential_minority_aug', 'eda', 0.6813180772842611)",0.3511026799678802,92.0,92.0,"('influential_aug', 'backtranslation', 0.17953477040603172)",0.2746157646179199,92.0,92.0,"('influential_aug', 'backtranslation', 0.7013629317097425)",0.3524378538131714,91.9967987194878,92.0,"('influential_aug', 'backtranslation', 0.0014222020121424372)",500,0.50.,amazon
0.4262160956859588,54.54222601037007,84.0,"('forget_majority', 'eda', 0.4685655829858002)",0.5287684202194214,47.6474633421327,85.25,"('influential_majority_forget', 'backtranslation', 0.34373002436056277)",0.6052778959274292,47.548993192146725,81.75,"('influential_majority_forget', 'eda', 0.858984663951102)",0.4860378503799438,47.54786257539994,85.0,"('influential_aug', 'backtranslation', 0.8641427205810911)",0.6146277189254761,47.33053599957864,81.25,"('influential_majority_forget', 'backtranslation', 0.8555488289605659)",2000,0.85.,wiki
0.1790197193622589,94.999499949995,95.0,"('random_forget', 'eda', 0.89262097925028)",0.1797612011432647,94.74970467088774,94.75,"('influential_minority_aug', 'eda', 0.8027813676497249)",0.1788954436779022,94.2496765443056,94.25,"('random_forget', 'backtranslation', 0.6838365030609462)",0.1689816415309906,94.24708758809147,94.25,"('full', 'backtranslation', 0.48030812105532295)",0.2307878136634826,93.999399939994,94.0,"('full_minority', 'backtranslation', 0.4791174356981406)",2000,0.50.,amazon
0.2452075183391571,94.18254179040812,94.18254764292878,"('random_forget', 'backtranslation', 0.8437611646715154)",0.2269323170185089,93.58068410462776,93.58074222668004,"('influential_minority_aug', 'backtranslation', 0.5512673625547769)",0.2580345571041107,93.47876182512154,93.48044132397192,"('random_forget', 'backtranslation', 0.9666083156492479)",0.2854030132293701,93.2788658419403,93.27983951855566,"('random_forget', 'backtranslation', 0.6726872332725828)",0.1942388117313385,93.17870826491516,93.17953861584756,"('random_forget_majority', 'backtranslation', 0.9171489326711895)",5000,0.50.,amazon
