eval_loss,eval_accuracy,eval_micro_f1,eval_macro_f1,eval_weighted_f1,n_dist,opt_object,elapsed_time,done,time_this_iter_s,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,config,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag
0.6494036316871643,65.0,65.0,64.91228070175438,64.91228070175438,0.7169917782214593,65.0,586.6392002105713,True,146.68100357055664,,,1,8d42997b,1a7176a80a3f40888552a3e59d42c7e1,2023-05-25_00-56-53,1684972613,146.68100357055664,1866,gpu-e-9,10.43.6.9,"{'tag': 'pretrained_trail1_n-aug16', 'alpha': 0.05, 'n_aug': 16, 'aug_method': <function influential_aug at 0x2add10eb7d08>, 'aug_mode': <function backtranslation at 0x2add10a51158>, 'prob': 0.4330896589969253, 'model': {'type': 'Bert'}, 'dataset': {'path': 'custom', 'name': 'wiki', 'data_dir': '/home/yfn21/ondemand/data/sys/myjobs/projects/default/4/MPhil_BO/taa/Data', 'data_files': {'train': 'clean_sentences_small_wiki_train.csv', 'test': 'clean_sentences_small_wiki_test.csv'}, 'text_key': 'text'}, 'abspath': '/home/yfn21/ondemand/data/sys/myjobs/projects/default/4/MPhil_BO', 'aug': [[('influential_aug', 'backtranslation', 0.4330896589969253)]], 'per_device_train_batch_size': 50, 'per_device_eval_batch_size': 128, 'epoch': 10, 'lr': '4e-5', 'max_seq_length': 128, 'sparsity': 500, 'class_imbalance': 0.5, 'num_classes': 2, 'method': 'taa', 'topN': 3, 'seed': 42, 'trail': 1, 'num_search': 15, 'num_gpus': 4, 'num_cpus': 40, '_version': 1, 'config': ('taa/confs/bert_wiki_example.yaml',), 'until': 5}",146.68100357055664,0,1,0.0044133663177490234,"14_version=1,abspath=home_yfn21_ondemand_data_sys_myjobs_projects_default_4_MPhil_BO,alpha=0.0500,aug=None,aug_method=function_influential_aug_at_0x2add10eb7d08,aug_mode=function_backtranslation_at_0x2add10a51158,class_imbalance=0.5000,config=taa_confs_bert_wiki_example_yaml,data_dir=home_yfn21_ondemand_data_sys_myjobs_projects_default_4_MPhil_BO_taa_Data,test=clean_sentences_small_wiki_test_csv,train=clean_sentences_small_wiki_train_csv,name=wiki,path=custom,text_key=text,epoch=10,lr=4e-5,max_seq_length=128,method=taa,type=Bert,n_aug=16,num_classes=2,num_cpus=40,num_gpus=4,num_search=15,per_device_eval_batch_size=128,per_device_train_batch_size=50,prob=0.4331,seed=42,sparsity=500,tag=pretrained_trail1_n-aug16,topN=3,trail=1,until=5","[[('influential_aug', 'backtranslation', 0.4330896589969253)]]"
0.6806408166885376,63.0,63.0,62.907268170426065,62.907268170426065,0.7169917782214593,63.0,408.468710899353,True,102.12750339508057,,,1,7be6b4ad,9502154eb57840ab931cf844db019057,2023-05-25_00-25-20,1684970720,102.12750339508057,25963,gpu-e-9,10.43.6.9,"{'tag': 'pretrained_trail1_n-aug16', 'alpha': 0.05, 'n_aug': 16, 'aug_method': <function random_forget at 0x2add10eb7e18>, 'aug_mode': <function eda at 0x2add10a511e0>, 'prob': 0.3773005123273898, 'model': {'type': 'Bert'}, 'dataset': {'path': 'custom', 'name': 'wiki', 'data_dir': '/home/yfn21/ondemand/data/sys/myjobs/projects/default/4/MPhil_BO/taa/Data', 'data_files': {'train': 'clean_sentences_small_wiki_train.csv', 'test': 'clean_sentences_small_wiki_test.csv'}, 'text_key': 'text'}, 'abspath': '/home/yfn21/ondemand/data/sys/myjobs/projects/default/4/MPhil_BO', 'aug': [[('random_forget', 'eda', 0.3773005123273898)]], 'per_device_train_batch_size': 50, 'per_device_eval_batch_size': 128, 'epoch': 10, 'lr': '4e-5', 'max_seq_length': 128, 'sparsity': 500, 'class_imbalance': 0.5, 'num_classes': 2, 'method': 'taa', 'topN': 3, 'seed': 42, 'trail': 1, 'num_search': 15, 'num_gpus': 4, 'num_cpus': 40, '_version': 1, 'config': ('taa/confs/bert_wiki_example.yaml',), 'until': 5}",102.12750339508057,0,1,0.004666805267333984,"3_version=1,abspath=home_yfn21_ondemand_data_sys_myjobs_projects_default_4_MPhil_BO,alpha=0.0500,aug=None,aug_method=function_random_forget_at_0x2add10eb7e18,aug_mode=function_eda_at_0x2add10a511e0,class_imbalance=0.5000,config=taa_confs_bert_wiki_example_yaml,data_dir=home_yfn21_ondemand_data_sys_myjobs_projects_default_4_MPhil_BO_taa_Data,test=clean_sentences_small_wiki_test_csv,train=clean_sentences_small_wiki_train_csv,name=wiki,path=custom,text_key=text,epoch=10,lr=4e-5,max_seq_length=128,method=taa,type=Bert,n_aug=16,num_classes=2,num_cpus=40,num_gpus=4,num_search=15,per_device_eval_batch_size=128,per_device_train_batch_size=50,prob=0.3773,seed=42,sparsity=500,tag=pretrained_trail1_n-aug16,topN=3,trail=1,until=5","[[('random_forget', 'eda', 0.3773005123273898)]]"
0.8963527679443359,63.0,63.0,62.99629962996299,62.99629962996299,0.6751153782386513,63.0,800.4406318664551,True,200.12538075447083,,,1,0c92f8e4,f708dab2558840779a91e87dc1d6ef09,2023-05-25_00-42-41,1684971761,200.12538075447083,30095,gpu-e-9,10.43.6.9,"{'tag': 'pretrained_trail1_n-aug16', 'alpha': 0.05, 'n_aug': 16, 'aug_method': <function random_aug at 0x2add10eb7c80>, 'aug_mode': <function eda at 0x2add10a511e0>, 'prob': 0.9388331224970963, 'model': {'type': 'Bert'}, 'dataset': {'path': 'custom', 'name': 'wiki', 'data_dir': '/home/yfn21/ondemand/data/sys/myjobs/projects/default/4/MPhil_BO/taa/Data', 'data_files': {'train': 'clean_sentences_small_wiki_train.csv', 'test': 'clean_sentences_small_wiki_test.csv'}, 'text_key': 'text'}, 'abspath': '/home/yfn21/ondemand/data/sys/myjobs/projects/default/4/MPhil_BO', 'aug': [[('random_aug', 'eda', 0.9388331224970963)]], 'per_device_train_batch_size': 50, 'per_device_eval_batch_size': 128, 'epoch': 10, 'lr': '4e-5', 'max_seq_length': 128, 'sparsity': 500, 'class_imbalance': 0.5, 'num_classes': 2, 'method': 'taa', 'topN': 3, 'seed': 42, 'trail': 1, 'num_search': 15, 'num_gpus': 4, 'num_cpus': 40, '_version': 1, 'config': ('taa/confs/bert_wiki_example.yaml',), 'until': 5}",200.12538075447083,0,1,0.004447221755981445,"9_version=1,abspath=home_yfn21_ondemand_data_sys_myjobs_projects_default_4_MPhil_BO,alpha=0.0500,aug=None,aug_method=function_random_aug_at_0x2add10eb7c80,aug_mode=function_eda_at_0x2add10a511e0,class_imbalance=0.5000,config=taa_confs_bert_wiki_example_yaml,data_dir=home_yfn21_ondemand_data_sys_myjobs_projects_default_4_MPhil_BO_taa_Data,test=clean_sentences_small_wiki_test_csv,train=clean_sentences_small_wiki_train_csv,name=wiki,path=custom,text_key=text,epoch=10,lr=4e-5,max_seq_length=128,method=taa,type=Bert,n_aug=16,num_classes=2,num_cpus=40,num_gpus=4,num_search=15,per_device_eval_batch_size=128,per_device_train_batch_size=50,prob=0.9388,seed=42,sparsity=500,tag=pretrained_trail1_n-aug16,topN=3,trail=1,until=5","[[('random_aug', 'eda', 0.9388331224970963)]]"
0.6288850903511047,62.0,62.0,61.240310077519375,61.240310077519375,0.7169917782214593,62.0,644.645486831665,True,161.18239879608154,,,1,08f24be7,7544c9d74ac44755b401e46b92f7bf56,2023-05-25_00-50-58,1684972258,161.18239879608154,362,gpu-e-9,10.43.6.9,"{'tag': 'pretrained_trail1_n-aug16', 'alpha': 0.05, 'n_aug': 16, 'aug_method': <function influential_aug at 0x2add10eb7d08>, 'aug_mode': <function eda at 0x2add10a511e0>, 'prob': 0.019349879504589662, 'model': {'type': 'Bert'}, 'dataset': {'path': 'custom', 'name': 'wiki', 'data_dir': '/home/yfn21/ondemand/data/sys/myjobs/projects/default/4/MPhil_BO/taa/Data', 'data_files': {'train': 'clean_sentences_small_wiki_train.csv', 'test': 'clean_sentences_small_wiki_test.csv'}, 'text_key': 'text'}, 'abspath': '/home/yfn21/ondemand/data/sys/myjobs/projects/default/4/MPhil_BO', 'aug': [[('influential_aug', 'eda', 0.019349879504589662)]], 'per_device_train_batch_size': 50, 'per_device_eval_batch_size': 128, 'epoch': 10, 'lr': '4e-5', 'max_seq_length': 128, 'sparsity': 500, 'class_imbalance': 0.5, 'num_classes': 2, 'method': 'taa', 'topN': 3, 'seed': 42, 'trail': 1, 'num_search': 15, 'num_gpus': 4, 'num_cpus': 40, '_version': 1, 'config': ('taa/confs/bert_wiki_example.yaml',), 'until': 5}",161.18239879608154,0,1,0.004470109939575195,"12_version=1,abspath=home_yfn21_ondemand_data_sys_myjobs_projects_default_4_MPhil_BO,alpha=0.0500,aug=None,aug_method=function_influential_aug_at_0x2add10eb7d08,aug_mode=function_eda_at_0x2add10a511e0,class_imbalance=0.5000,config=taa_confs_bert_wiki_example_yaml,data_dir=home_yfn21_ondemand_data_sys_myjobs_projects_default_4_MPhil_BO_taa_Data,test=clean_sentences_small_wiki_test_csv,train=clean_sentences_small_wiki_train_csv,name=wiki,path=custom,text_key=text,epoch=10,lr=4e-5,max_seq_length=128,method=taa,type=Bert,n_aug=16,num_classes=2,num_cpus=40,num_gpus=4,num_search=15,per_device_eval_batch_size=128,per_device_train_batch_size=50,prob=0.0193,seed=42,sparsity=500,tag=pretrained_trail1_n-aug16,topN=3,trail=1,until=5","[[('influential_aug', 'eda', 0.019349879504589662)]]"
0.6865286827087402,62.0,62.0,60.41666666666667,60.416666666666664,0.7169917782214593,62.0,470.07469177246094,True,117.53893446922302,,,1,c2c86ecc,c320428c6d734e95b622bc1e727ad6b1,2023-05-25_00-59-13,1684972753,117.53893446922302,2580,gpu-e-9,10.43.6.9,"{'tag': 'pretrained_trail1_n-aug16', 'alpha': 0.05, 'n_aug': 16, 'aug_method': <function random_forget at 0x2add10eb7e18>, 'aug_mode': <function backtranslation at 0x2add10a51158>, 'prob': 0.19432150366568013, 'model': {'type': 'Bert'}, 'dataset': {'path': 'custom', 'name': 'wiki', 'data_dir': '/home/yfn21/ondemand/data/sys/myjobs/projects/default/4/MPhil_BO/taa/Data', 'data_files': {'train': 'clean_sentences_small_wiki_train.csv', 'test': 'clean_sentences_small_wiki_test.csv'}, 'text_key': 'text'}, 'abspath': '/home/yfn21/ondemand/data/sys/myjobs/projects/default/4/MPhil_BO', 'aug': [[('random_forget', 'backtranslation', 0.19432150366568013)]], 'per_device_train_batch_size': 50, 'per_device_eval_batch_size': 128, 'epoch': 10, 'lr': '4e-5', 'max_seq_length': 128, 'sparsity': 500, 'class_imbalance': 0.5, 'num_classes': 2, 'method': 'taa', 'topN': 3, 'seed': 42, 'trail': 1, 'num_search': 15, 'num_gpus': 4, 'num_cpus': 40, '_version': 1, 'config': ('taa/confs/bert_wiki_example.yaml',), 'until': 5}",117.53893446922302,0,1,0.004523038864135742,"15_version=1,abspath=home_yfn21_ondemand_data_sys_myjobs_projects_default_4_MPhil_BO,alpha=0.0500,aug=None,aug_method=function_random_forget_at_0x2add10eb7e18,aug_mode=function_backtranslation_at_0x2add10a51158,class_imbalance=0.5000,config=taa_confs_bert_wiki_example_yaml,data_dir=home_yfn21_ondemand_data_sys_myjobs_projects_default_4_MPhil_BO_taa_Data,test=clean_sentences_small_wiki_test_csv,train=clean_sentences_small_wiki_train_csv,name=wiki,path=custom,text_key=text,epoch=10,lr=4e-5,max_seq_length=128,method=taa,type=Bert,n_aug=16,num_classes=2,num_cpus=40,num_gpus=4,num_search=15,per_device_eval_batch_size=128,per_device_train_batch_size=50,prob=0.1943,seed=42,sparsity=500,tag=pretrained_trail1_n-aug16,topN=3,trail=1,until=5","[[('random_forget', 'backtranslation', 0.19432150366568013)]]"
0.6580595374107361,60.0,60.0,56.043956043956044,56.04395604395604,0.7217157687556478,60.0,581.8930721282959,True,145.49531483650208,,,1,7f78c0f7,9050bb99715b40f6a285c37fac47e80e,2023-05-25_00-30-24,1684971024,145.49531483650208,27178,gpu-e-9,10.43.6.9,"{'tag': 'pretrained_trail1_n-aug16', 'alpha': 0.05, 'n_aug': 16, 'aug_method': <function random_forget at 0x2add10eb7e18>, 'aug_mode': <function eda at 0x2add10a511e0>, 'prob': 0.8366149573494791, 'model': {'type': 'Bert'}, 'dataset': {'path': 'custom', 'name': 'wiki', 'data_dir': '/home/yfn21/ondemand/data/sys/myjobs/projects/default/4/MPhil_BO/taa/Data', 'data_files': {'train': 'clean_sentences_small_wiki_train.csv', 'test': 'clean_sentences_small_wiki_test.csv'}, 'text_key': 'text'}, 'abspath': '/home/yfn21/ondemand/data/sys/myjobs/projects/default/4/MPhil_BO', 'aug': [[('random_forget', 'eda', 0.8366149573494791)]], 'per_device_train_batch_size': 50, 'per_device_eval_batch_size': 128, 'epoch': 10, 'lr': '4e-5', 'max_seq_length': 128, 'sparsity': 500, 'class_imbalance': 0.5, 'num_classes': 2, 'method': 'taa', 'topN': 3, 'seed': 42, 'trail': 1, 'num_search': 15, 'num_gpus': 4, 'num_cpus': 40, '_version': 1, 'config': ('taa/confs/bert_wiki_example.yaml',), 'until': 5}",145.49531483650208,0,1,0.004906177520751953,"5_version=1,abspath=home_yfn21_ondemand_data_sys_myjobs_projects_default_4_MPhil_BO,alpha=0.0500,aug=None,aug_method=function_random_forget_at_0x2add10eb7e18,aug_mode=function_eda_at_0x2add10a511e0,class_imbalance=0.5000,config=taa_confs_bert_wiki_example_yaml,data_dir=home_yfn21_ondemand_data_sys_myjobs_projects_default_4_MPhil_BO_taa_Data,test=clean_sentences_small_wiki_test_csv,train=clean_sentences_small_wiki_train_csv,name=wiki,path=custom,text_key=text,epoch=10,lr=4e-5,max_seq_length=128,method=taa,type=Bert,n_aug=16,num_classes=2,num_cpus=40,num_gpus=4,num_search=15,per_device_eval_batch_size=128,per_device_train_batch_size=50,prob=0.8366,seed=42,sparsity=500,tag=pretrained_trail1_n-aug16,topN=3,trail=1,until=5","[[('random_forget', 'eda', 0.8366149573494791)]]"
0.6479906439781189,60.0,60.0,59.41558441558441,59.41558441558441,0.7169917782214593,60.0,649.5840253829956,True,162.41486191749573,,,1,029dd6d2,756ca1dc2a2646928297474f8c7a2490,2023-05-25_00-54-03,1684972443,162.41486191749573,1129,gpu-e-9,10.43.6.9,"{'tag': 'pretrained_trail1_n-aug16', 'alpha': 0.05, 'n_aug': 16, 'aug_method': <function random_forget at 0x2add10eb7e18>, 'aug_mode': <function eda at 0x2add10a511e0>, 'prob': 0.17194542730065387, 'model': {'type': 'Bert'}, 'dataset': {'path': 'custom', 'name': 'wiki', 'data_dir': '/home/yfn21/ondemand/data/sys/myjobs/projects/default/4/MPhil_BO/taa/Data', 'data_files': {'train': 'clean_sentences_small_wiki_train.csv', 'test': 'clean_sentences_small_wiki_test.csv'}, 'text_key': 'text'}, 'abspath': '/home/yfn21/ondemand/data/sys/myjobs/projects/default/4/MPhil_BO', 'aug': [[('random_forget', 'eda', 0.17194542730065387)]], 'per_device_train_batch_size': 50, 'per_device_eval_batch_size': 128, 'epoch': 10, 'lr': '4e-5', 'max_seq_length': 128, 'sparsity': 500, 'class_imbalance': 0.5, 'num_classes': 2, 'method': 'taa', 'topN': 3, 'seed': 42, 'trail': 1, 'num_search': 15, 'num_gpus': 4, 'num_cpus': 40, '_version': 1, 'config': ('taa/confs/bert_wiki_example.yaml',), 'until': 5}",162.41486191749573,0,1,0.006464481353759766,"13_version=1,abspath=home_yfn21_ondemand_data_sys_myjobs_projects_default_4_MPhil_BO,alpha=0.0500,aug=None,aug_method=function_random_forget_at_0x2add10eb7e18,aug_mode=function_eda_at_0x2add10a511e0,class_imbalance=0.5000,config=taa_confs_bert_wiki_example_yaml,data_dir=home_yfn21_ondemand_data_sys_myjobs_projects_default_4_MPhil_BO_taa_Data,test=clean_sentences_small_wiki_test_csv,train=clean_sentences_small_wiki_train_csv,name=wiki,path=custom,text_key=text,epoch=10,lr=4e-5,max_seq_length=128,method=taa,type=Bert,n_aug=16,num_classes=2,num_cpus=40,num_gpus=4,num_search=15,per_device_eval_batch_size=128,per_device_train_batch_size=50,prob=0.1719,seed=42,sparsity=500,tag=pretrained_trail1_n-aug16,topN=3,trail=1,until=5","[[('random_forget', 'eda', 0.17194542730065387)]]"
0.897776186466217,57.99999999999999,57.99999999999999,57.932692307692314,57.932692307692314,0.6742704172435653,57.99999999999999,634.4631843566895,True,158.62293243408203,,,1,b7345389,f0ce30d6f17a4d48bca65693ab53f070,2023-05-25_00-23-15,1684970595,158.62293243408203,25023,gpu-e-9,10.43.6.9,"{'tag': 'pretrained_trail1_n-aug16', 'alpha': 0.05, 'n_aug': 16, 'aug_method': <function random_aug at 0x2add10eb7c80>, 'aug_mode': <function eda at 0x2add10a511e0>, 'prob': 0.6359511832521693, 'model': {'type': 'Bert'}, 'dataset': {'path': 'custom', 'name': 'wiki', 'data_dir': '/home/yfn21/ondemand/data/sys/myjobs/projects/default/4/MPhil_BO/taa/Data', 'data_files': {'train': 'clean_sentences_small_wiki_train.csv', 'test': 'clean_sentences_small_wiki_test.csv'}, 'text_key': 'text'}, 'abspath': '/home/yfn21/ondemand/data/sys/myjobs/projects/default/4/MPhil_BO', 'aug': [[('random_aug', 'eda', 0.6359511832521693)]], 'per_device_train_batch_size': 50, 'per_device_eval_batch_size': 128, 'epoch': 10, 'lr': '4e-5', 'max_seq_length': 128, 'sparsity': 500, 'class_imbalance': 0.5, 'num_classes': 2, 'method': 'taa', 'topN': 3, 'seed': 42, 'trail': 1, 'num_search': 15, 'num_gpus': 4, 'num_cpus': 40, '_version': 1, 'config': ('taa/confs/bert_wiki_example.yaml',), 'until': 5}",158.62293243408203,0,1,0.004385232925415039,"2_version=1,abspath=home_yfn21_ondemand_data_sys_myjobs_projects_default_4_MPhil_BO,alpha=0.0500,aug=None,aug_method=function_random_aug_at_0x2add10eb7c80,aug_mode=function_eda_at_0x2add10a511e0,class_imbalance=0.5000,config=taa_confs_bert_wiki_example_yaml,data_dir=home_yfn21_ondemand_data_sys_myjobs_projects_default_4_MPhil_BO_taa_Data,test=clean_sentences_small_wiki_test_csv,train=clean_sentences_small_wiki_train_csv,name=wiki,path=custom,text_key=text,epoch=10,lr=4e-5,max_seq_length=128,method=taa,type=Bert,n_aug=16,num_classes=2,num_cpus=40,num_gpus=4,num_search=15,per_device_eval_batch_size=128,per_device_train_batch_size=50,prob=0.6360,seed=42,sparsity=500,tag=pretrained_trail1_n-aug16,topN=3,trail=1,until=5","[[('random_aug', 'eda', 0.6359511832521693)]]"
0.8918002247810364,57.99999999999999,57.99999999999999,57.729468599033815,57.729468599033815,0.7012927056325169,57.99999999999999,636.6596269607544,True,159.1783275604248,,,1,dc11ce62,09c37bb5c8ba4fe5bb0e675841478b91,2023-05-25_00-36-28,1684971388,159.1783275604248,28578,gpu-e-9,10.43.6.9,"{'tag': 'pretrained_trail1_n-aug16', 'alpha': 0.05, 'n_aug': 16, 'aug_method': <function influential_aug at 0x2add10eb7d08>, 'aug_mode': <function eda at 0x2add10a511e0>, 'prob': 0.8927805443298654, 'model': {'type': 'Bert'}, 'dataset': {'path': 'custom', 'name': 'wiki', 'data_dir': '/home/yfn21/ondemand/data/sys/myjobs/projects/default/4/MPhil_BO/taa/Data', 'data_files': {'train': 'clean_sentences_small_wiki_train.csv', 'test': 'clean_sentences_small_wiki_test.csv'}, 'text_key': 'text'}, 'abspath': '/home/yfn21/ondemand/data/sys/myjobs/projects/default/4/MPhil_BO', 'aug': [[('influential_aug', 'eda', 0.8927805443298654)]], 'per_device_train_batch_size': 50, 'per_device_eval_batch_size': 128, 'epoch': 10, 'lr': '4e-5', 'max_seq_length': 128, 'sparsity': 500, 'class_imbalance': 0.5, 'num_classes': 2, 'method': 'taa', 'topN': 3, 'seed': 42, 'trail': 1, 'num_search': 15, 'num_gpus': 4, 'num_cpus': 40, '_version': 1, 'config': ('taa/confs/bert_wiki_example.yaml',), 'until': 5}",159.1783275604248,0,1,0.004349708557128906,"7_version=1,abspath=home_yfn21_ondemand_data_sys_myjobs_projects_default_4_MPhil_BO,alpha=0.0500,aug=None,aug_method=function_influential_aug_at_0x2add10eb7d08,aug_mode=function_eda_at_0x2add10a511e0,class_imbalance=0.5000,config=taa_confs_bert_wiki_example_yaml,data_dir=home_yfn21_ondemand_data_sys_myjobs_projects_default_4_MPhil_BO_taa_Data,test=clean_sentences_small_wiki_test_csv,train=clean_sentences_small_wiki_train_csv,name=wiki,path=custom,text_key=text,epoch=10,lr=4e-5,max_seq_length=128,method=taa,type=Bert,n_aug=16,num_classes=2,num_cpus=40,num_gpus=4,num_search=15,per_device_eval_batch_size=128,per_device_train_batch_size=50,prob=0.8928,seed=42,sparsity=500,tag=pretrained_trail1_n-aug16,topN=3,trail=1,until=5","[[('influential_aug', 'eda', 0.8927805443298654)]]"
0.6831876635551453,57.99999999999999,57.99999999999999,57.84825371336814,57.84825371336814,0.7169917782214593,57.99999999999999,409.35548305511475,True,102.36196208000183,,,1,4e760189,4521ab85377f44e28fd4f4f1965fbb80,2023-05-25_00-38-58,1684971538,102.36196208000183,29526,gpu-e-9,10.43.6.9,"{'tag': 'pretrained_trail1_n-aug16', 'alpha': 0.05, 'n_aug': 16, 'aug_method': <function random_forget_majority at 0x2add10eb7ea0>, 'aug_mode': <function eda at 0x2add10a511e0>, 'prob': 0.026297203480419862, 'model': {'type': 'Bert'}, 'dataset': {'path': 'custom', 'name': 'wiki', 'data_dir': '/home/yfn21/ondemand/data/sys/myjobs/projects/default/4/MPhil_BO/taa/Data', 'data_files': {'train': 'clean_sentences_small_wiki_train.csv', 'test': 'clean_sentences_small_wiki_test.csv'}, 'text_key': 'text'}, 'abspath': '/home/yfn21/ondemand/data/sys/myjobs/projects/default/4/MPhil_BO', 'aug': [[('random_forget_majority', 'eda', 0.026297203480419862)]], 'per_device_train_batch_size': 50, 'per_device_eval_batch_size': 128, 'epoch': 10, 'lr': '4e-5', 'max_seq_length': 128, 'sparsity': 500, 'class_imbalance': 0.5, 'num_classes': 2, 'method': 'taa', 'topN': 3, 'seed': 42, 'trail': 1, 'num_search': 15, 'num_gpus': 4, 'num_cpus': 40, '_version': 1, 'config': ('taa/confs/bert_wiki_example.yaml',), 'until': 5}",102.36196208000183,0,1,0.0047490596771240234,"8_version=1,abspath=home_yfn21_ondemand_data_sys_myjobs_projects_default_4_MPhil_BO,alpha=0.0500,aug=None,aug_method=function_random_forget_majority_at_0x2add10eb7ea0,aug_mode=function_eda_at_0x2add10a511e0,class_imbalance=0.5000,config=taa_confs_bert_wiki_example_yaml,data_dir=home_yfn21_ondemand_data_sys_myjobs_projects_default_4_MPhil_BO_taa_Data,test=clean_sentences_small_wiki_test_csv,train=clean_sentences_small_wiki_train_csv,name=wiki,path=custom,text_key=text,epoch=10,lr=4e-5,max_seq_length=128,method=taa,type=Bert,n_aug=16,num_classes=2,num_cpus=40,num_gpus=4,num_search=15,per_device_eval_batch_size=128,per_device_train_batch_size=50,prob=0.0263,seed=42,sparsity=500,tag=pretrained_trail1_n-aug16,topN=3,trail=1,until=5","[[('random_forget_majority', 'eda', 0.026297203480419862)]]"
0.6930282115936279,56.99999999999999,56.99999999999999,56.995699569957004,56.99569956995699,0.7169917782214593,56.99999999999999,645.4903879165649,True,161.3850495815277,,,1,bc2f28c6,51af4725825c455b996ba212ec2cb0d9,2023-05-25_00-33-27,1684971207,161.3850495815277,27853,gpu-e-9,10.43.6.9,"{'tag': 'pretrained_trail1_n-aug16', 'alpha': 0.05, 'n_aug': 16, 'aug_method': <function influential_minority_aug at 0x2add10eb7d90>, 'aug_mode': <function eda at 0x2add10a511e0>, 'prob': 0.4832123368223391, 'model': {'type': 'Bert'}, 'dataset': {'path': 'custom', 'name': 'wiki', 'data_dir': '/home/yfn21/ondemand/data/sys/myjobs/projects/default/4/MPhil_BO/taa/Data', 'data_files': {'train': 'clean_sentences_small_wiki_train.csv', 'test': 'clean_sentences_small_wiki_test.csv'}, 'text_key': 'text'}, 'abspath': '/home/yfn21/ondemand/data/sys/myjobs/projects/default/4/MPhil_BO', 'aug': [[('influential_minority_aug', 'eda', 0.4832123368223391)]], 'per_device_train_batch_size': 50, 'per_device_eval_batch_size': 128, 'epoch': 10, 'lr': '4e-5', 'max_seq_length': 128, 'sparsity': 500, 'class_imbalance': 0.5, 'num_classes': 2, 'method': 'taa', 'topN': 3, 'seed': 42, 'trail': 1, 'num_search': 15, 'num_gpus': 4, 'num_cpus': 40, '_version': 1, 'config': ('taa/confs/bert_wiki_example.yaml',), 'until': 5}",161.3850495815277,0,1,0.004450559616088867,"6_version=1,abspath=home_yfn21_ondemand_data_sys_myjobs_projects_default_4_MPhil_BO,alpha=0.0500,aug=None,aug_method=function_influential_minority_aug_at_0x2add10eb7d90,aug_mode=function_eda_at_0x2add10a511e0,class_imbalance=0.5000,config=taa_confs_bert_wiki_example_yaml,data_dir=home_yfn21_ondemand_data_sys_myjobs_projects_default_4_MPhil_BO_taa_Data,test=clean_sentences_small_wiki_test_csv,train=clean_sentences_small_wiki_train_csv,name=wiki,path=custom,text_key=text,epoch=10,lr=4e-5,max_seq_length=128,method=taa,type=Bert,n_aug=16,num_classes=2,num_cpus=40,num_gpus=4,num_search=15,per_device_eval_batch_size=128,per_device_train_batch_size=50,prob=0.4832,seed=42,sparsity=500,tag=pretrained_trail1_n-aug16,topN=3,trail=1,until=5","[[('influential_minority_aug', 'eda', 0.4832123368223391)]]"
